season_id,game_date,team_name_home,team_name_away,pts_home,pts_away,pred_home,pred_away
22018,2018-12-31,Oklahoma City Thunder,Dallas Mavericks,122.0,102.0,109.056755,104.04231
22018,2018-12-31,Indiana Pacers,Atlanta Hawks,116.0,108.0,110.17958,102.41555
22018,2018-12-31,Phoenix Suns,Golden State Warriors,109.0,132.0,115.58265,121.4216
22018,2018-12-31,San Antonio Spurs,Boston Celtics,120.0,111.0,105.741066,106.475876
22018,2018-12-31,New Orleans Pelicans,Minnesota Timberwolves,123.0,114.0,111.53,110.01365
22018,2018-12-31,Charlotte Hornets,Orlando Magic,125.0,100.0,108.90395,106.42041
22018,2019-01-01,Milwaukee Bucks,Detroit Pistons,121.0,98.0,116.20085,109.827805
22018,2019-01-01,Toronto Raptors,Utah Jazz,122.0,116.0,110.315155,107.03644
22018,2019-01-01,Sacramento Kings,Portland Trail Blazers,108.0,113.0,116.80368,117.11311
22018,2019-01-01,Denver Nuggets,New York Knicks,115.0,108.0,120.853874,112.48839
22018,2019-01-01,LA Clippers,Philadelphia 76ers,113.0,119.0,116.47598,116.77184
22018,2019-01-02,Cleveland Cavaliers,Miami Heat,92.0,117.0,110.907875,113.520836
22018,2019-01-02,Boston Celtics,Minnesota Timberwolves,115.0,102.0,117.89962,112.76992
22018,2019-01-02,Brooklyn Nets,New Orleans Pelicans,126.0,121.0,115.60737,114.36449
22018,2019-01-02,Phoenix Suns,Philadelphia 76ers,127.0,132.0,122.4733,127.07488
22018,2019-01-02,Los Angeles Lakers,Oklahoma City Thunder,100.0,107.0,113.20168,112.35498
22018,2019-01-02,Washington Wizards,Atlanta Hawks,114.0,98.0,118.106255,112.51243
22018,2019-01-02,Charlotte Hornets,Dallas Mavericks,84.0,122.0,110.029175,107.166985
22018,2019-01-02,Chicago Bulls,Orlando Magic,84.0,112.0,112.1576,112.808784
22018,2019-01-02,Memphis Grizzlies,Detroit Pistons,94.0,101.0,111.13549,108.45046
22018,2019-01-03,Sacramento Kings,Denver Nuggets,113.0,117.0,117.03264,118.96385
22018,2019-01-03,San Antonio Spurs,Toronto Raptors,125.0,107.0,109.95823,110.0119
22018,2019-01-03,Golden State Warriors,Houston Rockets,134.0,135.0,124.69006,122.63205
22018,2019-01-04,Milwaukee Bucks,Atlanta Hawks,144.0,112.0,117.00397,107.946526
22018,2019-01-04,Boston Celtics,Dallas Mavericks,114.0,93.0,110.32187,105.32001
22018,2019-01-04,Minnesota Timberwolves,Orlando Magic,120.0,103.0,116.26306,113.24388
22018,2019-01-04,Cleveland Cavaliers,Utah Jazz,91.0,117.0,109.910324,114.32993
22018,2019-01-04,Portland Trail Blazers,Oklahoma City Thunder,109.0,111.0,116.38553,114.8593
22018,2019-01-04,Phoenix Suns,LA Clippers,111.0,121.0,121.078,123.08923
22018,2019-01-04,Memphis Grizzlies,Brooklyn Nets,100.0,109.0,116.12617,114.81028
22018,2019-01-04,Chicago Bulls,Indiana Pacers,116.0,119.0,111.74533,116.58075
22018,2019-01-04,Miami Heat,Washington Wizards,115.0,109.0,119.004395,113.85939
22018,2019-01-04,Los Angeles Lakers,New York Knicks,112.0,119.0,116.18298,108.88248
22018,2019-01-05,Denver Nuggets,Charlotte Hornets,123.0,110.0,117.87152,112.61188
22018,2019-01-05,San Antonio Spurs,Memphis Grizzlies,108.0,88.0,108.999306,103.82886
22018,2019-01-05,Sacramento Kings,Golden State Warriors,123.0,127.0,115.84312,118.53469
22018,2019-01-05,Portland Trail Blazers,Houston Rockets,110.0,101.0,124.65564,124.71449
22018,2019-01-05,Cleveland Cavaliers,New Orleans Pelicans,98.0,133.0,113.80299,116.4773
22018,2019-01-05,Philadelphia 76ers,Dallas Mavericks,106.0,100.0,108.62679,103.59721
22018,2019-01-05,Detroit Pistons,Utah Jazz,105.0,110.0,108.47983,110.05076
22018,2019-01-05,Milwaukee Bucks,Toronto Raptors,116.0,123.0,111.02583,109.21066
22018,2019-01-06,Phoenix Suns,Charlotte Hornets,113.0,119.0,116.9151,119.16442
22018,2019-01-06,LA Clippers,Orlando Magic,106.0,96.0,116.5986,112.46208
22018,2019-01-06,Chicago Bulls,Brooklyn Nets,100.0,117.0,116.16803,119.94109
22018,2019-01-06,Oklahoma City Thunder,Washington Wizards,98.0,116.0,120.80754,114.794426
22018,2019-01-06,Atlanta Hawks,Miami Heat,106.0,82.0,110.1778,113.45919
22018,2019-01-06,Toronto Raptors,Indiana Pacers,121.0,105.0,113.94656,110.26695
22018,2019-01-06,Minnesota Timberwolves,Los Angeles Lakers,108.0,86.0,115.30414,114.66743
22018,2019-01-07,Milwaukee Bucks,Utah Jazz,114.0,102.0,105.861694,104.13308
22018,2019-01-07,Detroit Pistons,San Antonio Spurs,107.0,119.0,112.177185,111.565216
22018,2019-01-07,Dallas Mavericks,Los Angeles Lakers,97.0,107.0,113.171326,112.42646
22018,2019-01-07,Boston Celtics,Brooklyn Nets,116.0,95.0,118.442635,114.58361
22018,2019-01-07,Houston Rockets,Denver Nuggets,125.0,113.0,122.64402,119.5857
22018,2019-01-07,Portland Trail Blazers,New York Knicks,111.0,101.0,118.78609,110.55696
22018,2019-01-07,Sacramento Kings,Orlando Magic,111.0,95.0,115.1294,113.42462
22018,2019-01-07,New Orleans Pelicans,Memphis Grizzlies,114.0,95.0,112.17331,108.31398
22018,2019-01-08,Oklahoma City Thunder,Minnesota Timberwolves,117.0,119.0,117.77834,113.113235
22018,2019-01-08,LA Clippers,Charlotte Hornets,128.0,109.0,113.238815,110.364944
22018,2019-01-08,Cleveland Cavaliers,Indiana Pacers,115.0,123.0,115.19601,119.40904
22018,2019-01-08,Philadelphia 76ers,Washington Wizards,132.0,115.0,116.04018,111.10905
22018,2019-01-08,Toronto Raptors,Atlanta Hawks,104.0,101.0,117.378204,107.94093
22018,2019-01-08,Phoenix Suns,Sacramento Kings,115.0,111.0,119.9844,122.42186
22018,2019-01-08,Golden State Warriors,New York Knicks,122.0,95.0,120.62167,110.356415
22018,2019-01-08,Miami Heat,Denver Nuggets,99.0,103.0,119.12229,117.85641
22018,2019-01-09,Utah Jazz,Orlando Magic,106.0,93.0,112.33446,105.342964
22018,2019-01-09,Dallas Mavericks,Phoenix Suns,104.0,94.0,113.96751,108.25515
22018,2019-01-09,Memphis Grizzlies,San Antonio Spurs,96.0,86.0,106.56857,106.751755
22018,2019-01-09,Los Angeles Lakers,Detroit Pistons,113.0,100.0,114.411545,110.62084
22018,2019-01-09,Portland Trail Blazers,Chicago Bulls,124.0,112.0,119.100685,109.98033
22018,2019-01-09,New Orleans Pelicans,Cleveland Cavaliers,140.0,124.0,121.89158,114.791664
22018,2019-01-09,Washington Wizards,Philadelphia 76ers,123.0,106.0,119.26093,120.04536
22018,2019-01-09,Houston Rockets,Milwaukee Bucks,109.0,116.0,118.690506,116.71806
22018,2019-01-09,Brooklyn Nets,Atlanta Hawks,116.0,100.0,115.368195,110.02234
22018,2019-01-09,Boston Celtics,Indiana Pacers,135.0,108.0,113.405426,110.60561
22018,2019-01-10,Denver Nuggets,LA Clippers,121.0,100.0,121.969536,117.26385
22018,2019-01-10,Sacramento Kings,Detroit Pistons,112.0,102.0,112.04866,111.086136
22018,2019-01-10,San Antonio Spurs,Oklahoma City Thunder,154.0,147.0,109.92296,107.401794
22018,2019-01-10,Miami Heat,Boston Celtics,115.0,99.0,115.92816,116.45206
22018,2019-01-11,New York Knicks,Indiana Pacers,106.0,121.0,112.42379,116.46187
22018,2019-01-11,Golden State Warriors,Chicago Bulls,146.0,109.0,120.36207,109.27512
22018,2019-01-11,Toronto Raptors,Brooklyn Nets,122.0,105.0,119.008736,113.78938
22018,2019-01-11,Houston Rockets,Cleveland Cavaliers,141.0,113.0,126.601364,117.078354
22018,2019-01-11,Washington Wizards,Milwaukee Bucks,113.0,106.0,111.83427,113.780655
22018,2019-01-11,Utah Jazz,Los Angeles Lakers,113.0,95.0,111.07931,106.86756
22018,2019-01-11,Portland Trail Blazers,Charlotte Hornets,127.0,96.0,114.853935,109.79317
22018,2019-01-11,Philadelphia 76ers,Atlanta Hawks,121.0,123.0,115.29927,107.52157
22018,2019-01-11,Minnesota Timberwolves,Dallas Mavericks,115.0,119.0,109.40352,106.64548
22018,2019-01-12,Miami Heat,Memphis Grizzlies,112.0,108.0,111.77028,107.621704
22018,2019-01-12,Oklahoma City Thunder,San Antonio Spurs,122.0,112.0,114.0449,110.87952
22018,2019-01-12,Sacramento Kings,Charlotte Hornets,104.0,97.0,110.90869,109.72508
22018,2019-01-12,Phoenix Suns,Denver Nuggets,102.0,93.0,123.598854,128.63042
22018,2019-01-12,Utah Jazz,Chicago Bulls,110.0,102.0,112.31477,102.446724
22018,2019-01-12,Orlando Magic,Boston Celtics,105.0,103.0,114.07438,118.352005
22018,2019-01-12,Minnesota Timberwolves,New Orleans Pelicans,110.0,106.0,113.19624,112.52657
22018,2019-01-12,LA Clippers,Detroit Pistons,104.0,109.0,114.490715,111.0684
22018,2019-01-13,Atlanta Hawks,Milwaukee Bucks,114.0,133.0,109.64418,114.438255
22018,2019-01-13,Washington Wizards,Toronto Raptors,138.0,140.0,114.34002,115.83721
22018,2019-01-13,Dallas Mavericks,Golden State Warriors,114.0,119.0,113.748535,115.687965
22018,2019-01-13,Los Angeles Lakers,Cleveland Cavaliers,95.0,101.0,121.08387,114.14855
22018,2019-01-13,Denver Nuggets,Portland Trail Blazers,116.0,113.0,119.73736,116.481415
22018,2019-01-13,Orlando Magic,Houston Rockets,116.0,109.0,120.73415,125.44038
22018,2019-01-13,New York Knicks,Philadelphia 76ers,105.0,108.0,113.912346,117.900444
22018,2019-01-14,LA Clippers,New Orleans Pelicans,117.0,121.0,112.447716,111.92476
22018,2019-01-14,Houston Rockets,Memphis Grizzlies,112.0,94.0,117.863014,112.20411
22018,2019-01-14,Brooklyn Nets,Boston Celtics,109.0,102.0,114.690315,116.06572
22018,2019-01-14,Sacramento Kings,Portland Trail Blazers,115.0,107.0,113.95914,115.412575
22018,2019-01-14,San Antonio Spurs,Charlotte Hornets,93.0,108.0,109.56032,103.84486
22018,2019-01-14,Utah Jazz,Detroit Pistons,100.0,94.0,108.68112,102.72883
22018,2019-01-15,Philadelphia 76ers,Minnesota Timberwolves,149.0,107.0,115.262505,111.28345
22018,2019-01-15,Denver Nuggets,Golden State Warriors,111.0,142.0,118.90991,117.607475
22018,2019-01-15,Indiana Pacers,Phoenix Suns,131.0,97.0,117.40917,108.91213
22018,2019-01-15,Los Angeles Lakers,Chicago Bulls,107.0,100.0,114.63121,107.38954
22018,2019-01-15,Milwaukee Bucks,Miami Heat,124.0,86.0,108.01207,104.35144
22018,2019-01-15,Atlanta Hawks,Oklahoma City Thunder,142.0,126.0,111.95411,115.46627
22018,2019-01-16,Memphis Grizzlies,Milwaukee Bucks,101.0,111.0,105.19441,108.45644
22018,2019-01-16,LA Clippers,Utah Jazz,109.0,129.0,108.276375,109.96991
22018,2019-01-16,Houston Rockets,Brooklyn Nets,142.0,145.0,122.85552,118.249725
22018,2019-01-16,Golden State Warriors,New Orleans Pelicans,147.0,140.0,117.0133,110.87538
22018,2019-01-16,Portland Trail Blazers,Cleveland Cavaliers,129.0,112.0,124.86781,116.641884
22018,2019-01-16,Boston Celtics,Toronto Raptors,117.0,108.0,110.14188,110.10454
22018,2019-01-16,Dallas Mavericks,San Antonio Spurs,101.0,105.0,109.07733,108.56749
22018,2019-01-16,Detroit Pistons,Orlando Magic,120.0,115.0,115.66677,111.81781
22018,2019-01-17,Toronto Raptors,Phoenix Suns,111.0,109.0,117.91761,107.97611
22018,2019-01-17,Washington Wizards,New York Knicks,101.0,100.0,116.36998,109.751564
22018,2019-01-17,Denver Nuggets,Chicago Bulls,135.0,105.0,119.41371,110.402374
22018,2019-01-17,Oklahoma City Thunder,Los Angeles Lakers,128.0,138.0,117.646866,113.70893
22018,2019-01-17,Charlotte Hornets,Sacramento Kings,114.0,95.0,115.34554,114.05813
22018,2019-01-17,Indiana Pacers,Philadelphia 76ers,96.0,120.0,114.680695,112.70812
22018,2019-01-18,Orlando Magic,Brooklyn Nets,115.0,117.0,117.0892,118.46882
22018,2019-01-18,Portland Trail Blazers,New Orleans Pelicans,128.0,112.0,115.721405,111.949196
22018,2019-01-18,Detroit Pistons,Miami Heat,98.0,93.0,109.41356,108.94786
22018,2019-01-18,Utah Jazz,Cleveland Cavaliers,115.0,99.0,116.987854,107.8352
22018,2019-01-18,LA Clippers,Golden State Warriors,94.0,112.0,115.10281,118.09866
22018,2019-01-18,Boston Celtics,Memphis Grizzlies,122.0,116.0,112.04025,106.23993
22018,2019-01-18,Minnesota Timberwolves,San Antonio Spurs,113.0,116.0,110.37911,109.626
22018,2019-01-19,Atlanta Hawks,Boston Celtics,105.0,113.0,112.88807,117.21043
22018,2019-01-19,Philadelphia 76ers,Oklahoma City Thunder,115.0,117.0,112.62809,109.38163
22018,2019-01-19,Charlotte Hornets,Phoenix Suns,135.0,115.0,115.53733,110.1739
22018,2019-01-19,Denver Nuggets,Cleveland Cavaliers,124.0,102.0,123.15211,114.65585
22018,2019-01-19,Indiana Pacers,Dallas Mavericks,111.0,99.0,110.26515,105.15648
22018,2019-01-19,Toronto Raptors,Memphis Grizzlies,119.0,90.0,112.26249,105.08351
22018,2019-01-19,Detroit Pistons,Sacramento Kings,101.0,103.0,117.21631,114.82062
22018,2019-01-19,Orlando Magic,Milwaukee Bucks,108.0,118.0,108.97491,113.515144
22018,2019-01-19,Houston Rockets,Los Angeles Lakers,138.0,134.0,122.1996,117.090256
22018,2019-01-19,Chicago Bulls,Miami Heat,103.0,117.0,107.46532,111.44204
22018,2019-01-20,Indiana Pacers,Charlotte Hornets,120.0,95.0,112.0267,107.39921
22018,2019-01-20,Minnesota Timberwolves,Phoenix Suns,116.0,114.0,114.714325,108.76551
22018,2019-01-20,San Antonio Spurs,LA Clippers,95.0,103.0,113.30424,108.0658
22018,2019-01-21,Boston Celtics,Miami Heat,107.0,99.0,109.56791,106.142204
22018,2019-01-21,Philadelphia 76ers,Houston Rockets,121.0,93.0,121.31002,120.5271
22018,2019-01-21,Washington Wizards,Detroit Pistons,101.0,87.0,115.99358,112.26189
22018,2019-01-21,Atlanta Hawks,Orlando Magic,103.0,122.0,112.13946,111.466805
22018,2019-01-21,Cleveland Cavaliers,Chicago Bulls,88.0,104.0,112.06785,109.30179
22018,2019-01-21,Utah Jazz,Portland Trail Blazers,104.0,109.0,109.49312,105.33632
22018,2019-01-21,New York Knicks,Oklahoma City Thunder,109.0,127.0,113.04885,116.60928
22018,2019-01-21,Milwaukee Bucks,Dallas Mavericks,116.0,106.0,109.32822,102.87582
22018,2019-01-21,Los Angeles Lakers,Golden State Warriors,111.0,130.0,115.31004,116.92213
22018,2019-01-21,Memphis Grizzlies,New Orleans Pelicans,85.0,105.0,108.75233,108.861725
22018,2019-01-21,Brooklyn Nets,Sacramento Kings,123.0,94.0,117.70508,115.17863
22018,2019-01-22,Oklahoma City Thunder,Portland Trail Blazers,123.0,114.0,117.94568,114.90393
22018,2019-01-22,Phoenix Suns,Minnesota Timberwolves,91.0,118.0,118.184395,120.497604
22018,2019-01-22,Toronto Raptors,Sacramento Kings,120.0,105.0,118.97163,111.86119
22018,2019-01-22,Dallas Mavericks,LA Clippers,106.0,98.0,114.60202,112.76152
22018,2019-01-23,New York Knicks,Houston Rockets,110.0,114.0,123.02378,128.60175
22018,2019-01-23,New Orleans Pelicans,Detroit Pistons,94.0,98.0,115.42239,111.20817
22018,2019-01-23,Boston Celtics,Cleveland Cavaliers,123.0,103.0,121.04991,111.527336
22018,2019-01-23,Indiana Pacers,Toronto Raptors,110.0,106.0,110.566895,110.3543
22018,2019-01-23,Philadelphia 76ers,San Antonio Spurs,122.0,120.0,111.23596,107.179634
22018,2019-01-23,Memphis Grizzlies,Charlotte Hornets,107.0,118.0,108.20069,107.16321
22018,2019-01-23,Chicago Bulls,Atlanta Hawks,101.0,121.0,107.6162,107.78824
22018,2019-01-23,Utah Jazz,Denver Nuggets,114.0,108.0,112.57873,109.31577
22018,2019-01-23,Brooklyn Nets,Orlando Magic,114.0,110.0,116.44668,112.477905
22018,2019-01-23,Miami Heat,LA Clippers,99.0,111.0,118.35138,113.77497
22018,2019-01-24,Oklahoma City Thunder,New Orleans Pelicans,122.0,116.0,116.016884,112.13186
22018,2019-01-24,Washington Wizards,Golden State Warriors,118.0,126.0,118.25816,119.73329
22018,2019-01-24,Los Angeles Lakers,Minnesota Timberwolves,105.0,120.0,114.67002,112.14699
22018,2019-01-24,Phoenix Suns,Portland Trail Blazers,106.0,120.0,120.72448,124.816025
22018,2019-01-25,Orlando Magic,Washington Wizards,91.0,95.0,114.52091,114.66976
22018,2019-01-25,Houston Rockets,Toronto Raptors,121.0,119.0,116.24031,114.99658
22018,2019-01-25,Milwaukee Bucks,Charlotte Hornets,108.0,99.0,110.72035,104.75615
22018,2019-01-25,Brooklyn Nets,New York Knicks,109.0,99.0,115.495445,109.10868
22018,2019-01-25,Denver Nuggets,Phoenix Suns,132.0,95.0,120.648094,111.70625
22018,2019-01-25,Utah Jazz,Minnesota Timberwolves,106.0,102.0,110.73831,105.9752
22018,2019-01-25,Dallas Mavericks,Detroit Pistons,106.0,101.0,110.267975,107.94068
22018,2019-01-25,Memphis Grizzlies,Sacramento Kings,96.0,99.0,113.36746,112.54872
22018,2019-01-25,Chicago Bulls,LA Clippers,101.0,106.0,113.3761,115.7233
22018,2019-01-25,Cleveland Cavaliers,Miami Heat,94.0,100.0,110.50634,113.88892
22018,2019-01-26,Portland Trail Blazers,Atlanta Hawks,120.0,111.0,118.065125,110.79191
22018,2019-01-26,Memphis Grizzlies,Indiana Pacers,106.0,103.0,110.943474,113.034256
22018,2019-01-26,Denver Nuggets,Philadelphia 76ers,126.0,110.0,117.43048,116.032166
22018,2019-01-26,Boston Celtics,Golden State Warriors,111.0,115.0,114.48975,114.27585
22018,2019-01-26,New Orleans Pelicans,San Antonio Spurs,114.0,126.0,111.68418,109.61252
22018,2019-01-27,LA Clippers,Sacramento Kings,122.0,108.0,116.5638,114.654724
22018,2019-01-27,Minnesota Timberwolves,Utah Jazz,111.0,125.0,108.456154,109.831505
22018,2019-01-27,Oklahoma City Thunder,Milwaukee Bucks,118.0,112.0,111.92368,111.404724
22018,2019-01-27,Chicago Bulls,Cleveland Cavaliers,101.0,104.0,114.36785,113.181015
22018,2019-01-27,Houston Rockets,Orlando Magic,103.0,98.0,123.825325,117.56691
22018,2019-01-27,Dallas Mavericks,Toronto Raptors,120.0,123.0,109.17501,111.74848
22018,2019-01-27,San Antonio Spurs,Washington Wizards,132.0,119.0,114.80174,110.4349
22018,2019-01-27,Los Angeles Lakers,Phoenix Suns,116.0,102.0,115.86703,109.31031
22018,2019-01-27,New York Knicks,Miami Heat,97.0,106.0,108.324646,111.24096
22018,2019-01-28,Charlotte Hornets,New York Knicks,101.0,92.0,112.85485,107.38932
22018,2019-01-28,Memphis Grizzlies,Denver Nuggets,92.0,95.0,115.49748,117.83964
22018,2019-01-28,Indiana Pacers,Golden State Warriors,100.0,132.0,113.38931,114.07894
22018,2019-01-28,LA Clippers,Atlanta Hawks,118.0,123.0,113.42978,109.46783
22018,2019-01-28,Boston Celtics,Brooklyn Nets,112.0,104.0,117.57956,113.891304
22018,2019-01-29,San Antonio Spurs,Phoenix Suns,126.0,124.0,112.99777,104.13098
22018,2019-01-29,Cleveland Cavaliers,Washington Wizards,116.0,113.0,118.70285,120.8422
22018,2019-01-29,Detroit Pistons,Milwaukee Bucks,105.0,115.0,112.70103,115.28033
22018,2019-01-29,Los Angeles Lakers,Philadelphia 76ers,105.0,121.0,114.91922,115.41716
22018,2019-01-29,Orlando Magic,Oklahoma City Thunder,117.0,126.0,113.73544,116.11267
22018,2019-01-29,Brooklyn Nets,Chicago Bulls,122.0,117.0,117.473366,111.03725
22018,2019-01-29,Houston Rockets,New Orleans Pelicans,116.0,121.0,120.759285,116.553
22018,2019-01-30,Minnesota Timberwolves,Memphis Grizzlies,99.0,97.0,111.69396,107.97599
22018,2019-01-30,Sacramento Kings,Atlanta Hawks,135.0,113.0,111.668755,109.3382
22018,2019-01-30,Portland Trail Blazers,Utah Jazz,132.0,105.0,109.55559,108.57471
22018,2019-01-30,Boston Celtics,Charlotte Hornets,126.0,94.0,113.10501,107.71799
22018,2019-01-30,Washington Wizards,Indiana Pacers,107.0,89.0,116.68893,115.629944
22018,2019-01-30,New Orleans Pelicans,Denver Nuggets,99.0,105.0,119.6522,119.48383
22018,2019-01-30,Miami Heat,Chicago Bulls,89.0,105.0,118.179375,109.848305
22018,2019-01-30,New York Knicks,Dallas Mavericks,90.0,114.0,107.148155,109.14684
22018,2019-01-31,Orlando Magic,Indiana Pacers,107.0,100.0,113.55745,114.76958
22018,2019-01-31,Detroit Pistons,Dallas Mavericks,93.0,89.0,106.850105,105.66145
22018,2019-01-31,Golden State Warriors,Philadelphia 76ers,104.0,113.0,118.83462,113.367645
22018,2019-01-31,San Antonio Spurs,Brooklyn Nets,117.0,114.0,117.05201,113.97832
22018,2019-01-31,Toronto Raptors,Milwaukee Bucks,92.0,105.0,109.09534,107.45698
22018,2019-01-31,LA Clippers,Los Angeles Lakers,120.0,123.0,114.884705,113.667946
22018,2019-02-01,Utah Jazz,Atlanta Hawks,128.0,112.0,110.83492,102.72869
22018,2019-02-01,New York Knicks,Boston Celtics,99.0,113.0,116.88645,122.636505
22018,2019-02-01,Charlotte Hornets,Memphis Grizzlies,100.0,92.0,111.10576,107.22765
22018,2019-02-01,Denver Nuggets,Houston Rockets,136.0,122.0,125.634315,124.08028
22018,2019-02-01,Miami Heat,Oklahoma City Thunder,102.0,118.0,115.3857,114.55854
22018,2019-02-02,Utah Jazz,Houston Rockets,98.0,125.0,115.45387,113.692024
22018,2019-02-02,Phoenix Suns,Atlanta Hawks,112.0,118.0,117.61484,117.9168
22018,2019-02-02,Minnesota Timberwolves,Denver Nuggets,106.0,107.0,117.47504,118.383934
22018,2019-02-02,Miami Heat,Indiana Pacers,88.0,95.0,116.75441,114.65728
22018,2019-02-02,Golden State Warriors,Los Angeles Lakers,115.0,101.0,122.47385,113.72794
22018,2019-02-02,Detroit Pistons,LA Clippers,101.0,111.0,120.155716,117.624084
22018,2019-02-02,Orlando Magic,Brooklyn Nets,102.0,89.0,116.49178,118.28241
22018,2019-02-02,Washington Wizards,Milwaukee Bucks,115.0,131.0,113.70506,115.64097
22018,2019-02-02,San Antonio Spurs,New Orleans Pelicans,113.0,108.0,111.57492,107.869255
22018,2019-02-02,Sacramento Kings,Philadelphia 76ers,115.0,108.0,114.76426,117.43092
22018,2019-02-02,Charlotte Hornets,Chicago Bulls,125.0,118.0,114.736595,108.40269
22018,2019-02-02,Cleveland Cavaliers,Dallas Mavericks,98.0,111.0,107.84689,110.09786
22018,2019-02-03,Boston Celtics,Oklahoma City Thunder,134.0,129.0,113.516266,110.68168
22018,2019-02-03,New York Knicks,Memphis Grizzlies,84.0,96.0,109.05167,109.59465
22018,2019-02-03,Toronto Raptors,LA Clippers,121.0,103.0,119.4199,112.66398
22018,2019-02-04,Phoenix Suns,Houston Rockets,110.0,118.0,129.3996,136.0176
22018,2019-02-04,New Orleans Pelicans,Indiana Pacers,107.0,109.0,114.779434,113.04749
22018,2019-02-04,Detroit Pistons,Denver Nuggets,129.0,103.0,119.19724,120.68935
22018,2019-02-04,Sacramento Kings,San Antonio Spurs,127.0,112.0,111.43579,111.5685
22018,2019-02-04,Brooklyn Nets,Milwaukee Bucks,94.0,113.0,114.778336,116.64145
22018,2019-02-04,Washington Wizards,Atlanta Hawks,129.0,137.0,116.73053,111.206924
22018,2019-02-05,Portland Trail Blazers,Miami Heat,108.0,118.0,113.04968,108.494865
22018,2019-02-05,Philadelphia 76ers,Toronto Raptors,107.0,119.0,109.7785,108.977295
22018,2019-02-05,Indiana Pacers,Los Angeles Lakers,136.0,94.0,115.951645,111.725105
22018,2019-02-05,Oklahoma City Thunder,Orlando Magic,132.0,122.0,118.10434,111.67457
22018,2019-02-05,Charlotte Hornets,LA Clippers,115.0,117.0,115.79895,113.0972
22018,2019-02-05,New York Knicks,Detroit Pistons,92.0,105.0,111.865845,114.00957
22018,2019-02-05,Cleveland Cavaliers,Boston Celtics,96.0,103.0,117.339874,123.26599
22018,2019-02-05,Memphis Grizzlies,Minnesota Timberwolves,108.0,106.0,112.361084,112.38552
22018,2019-02-06,Dallas Mavericks,Charlotte Hornets,99.0,93.0,108.722305,106.49519
22018,2019-02-06,Chicago Bulls,New Orleans Pelicans,120.0,125.0,109.84596,113.609566
22018,2019-02-06,Brooklyn Nets,Denver Nuggets,135.0,130.0,117.789734,117.87519
22018,2019-02-06,Sacramento Kings,Houston Rockets,101.0,127.0,120.23051,123.34064
22018,2019-02-06,Utah Jazz,Phoenix Suns,116.0,88.0,112.58824,102.829704
22018,2019-02-06,Golden State Warriors,San Antonio Spurs,141.0,102.0,117.23167,109.20283
22018,2019-02-06,Milwaukee Bucks,Washington Wizards,148.0,129.0,116.11636,109.31885
22018,2019-02-07,Atlanta Hawks,Toronto Raptors,101.0,119.0,111.084724,115.49469
22018,2019-02-07,Orlando Magic,Minnesota Timberwolves,122.0,112.0,113.39736,113.39962
22018,2019-02-07,Indiana Pacers,LA Clippers,116.0,92.0,117.70805,112.723076
22018,2019-02-07,Portland Trail Blazers,San Antonio Spurs,127.0,118.0,114.55314,110.21256
22018,2019-02-07,Oklahoma City Thunder,Memphis Grizzlies,117.0,95.0,114.10057,106.74711
22018,2019-02-07,Boston Celtics,Los Angeles Lakers,128.0,129.0,116.564064,110.056305
22018,2019-02-08,Phoenix Suns,Golden State Warriors,107.0,117.0,123.499275,130.65627
22018,2019-02-08,New Orleans Pelicans,Minnesota Timberwolves,122.0,117.0,115.76709,113.05545
22018,2019-02-08,Philadelphia 76ers,Denver Nuggets,117.0,110.0,116.74411,114.57653
22018,2019-02-08,Detroit Pistons,New York Knicks,120.0,103.0,113.38081,106.35117
22018,2019-02-08,Washington Wizards,Cleveland Cavaliers,119.0,106.0,123.23043,116.49532
22018,2019-02-08,Sacramento Kings,Miami Heat,102.0,96.0,109.02118,109.04284
22018,2019-02-08,Dallas Mavericks,Milwaukee Bucks,107.0,122.0,109.08801,112.43233
22018,2019-02-08,Brooklyn Nets,Chicago Bulls,106.0,125.0,115.93759,109.0473
22018,2019-02-09,Indiana Pacers,Cleveland Cavaliers,105.0,90.0,122.40484,113.63289
22018,2019-02-09,Milwaukee Bucks,Orlando Magic,83.0,103.0,116.68538,108.99146
22018,2019-02-09,Atlanta Hawks,Charlotte Hornets,120.0,129.0,109.877846,109.90925
22018,2019-02-09,Utah Jazz,San Antonio Spurs,125.0,105.0,106.49032,102.07725
22018,2019-02-09,Boston Celtics,LA Clippers,112.0,123.0,117.90762,111.3672
22018,2019-02-09,Chicago Bulls,Washington Wizards,125.0,134.0,111.970764,114.77696
22018,2019-02-09,Houston Rockets,Oklahoma City Thunder,112.0,117.0,121.21385,118.253624
22018,2019-02-09,Memphis Grizzlies,New Orleans Pelicans,99.0,90.0,108.44128,109.086365
22018,2019-02-09,New York Knicks,Toronto Raptors,99.0,104.0,114.11009,120.46931
22018,2019-02-10,Philadelphia 76ers,Los Angeles Lakers,143.0,120.0,114.692154,109.821785
22018,2019-02-10,Atlanta Hawks,Orlando Magic,108.0,124.0,112.09069,112.50345
22018,2019-02-10,Golden State Warriors,Miami Heat,120.0,118.0,114.559235,106.87927
22018,2019-02-10,Dallas Mavericks,Portland Trail Blazers,102.0,101.0,112.50536,112.29177
22018,2019-02-10,Sacramento Kings,Phoenix Suns,117.0,104.0,115.23622,109.60576
22018,2019-02-11,Oklahoma City Thunder,Portland Trail Blazers,120.0,111.0,116.560265,112.38101
