season_id,team_id_home,team_id_away,team_name_home,team_name_away,team_abbreviation_home,team_abbreviation_away,game_date,pts_home,pts_away,elo_h,elo_a,elo_h_ofg,elo_a_ofg,elo_h_dfg,elo_a_dfg,elo_h_ofg3,elo_a_ofg3,elo_h_dfg3,elo_a_dfg3
22014,1610612747,1610612756,Los Angeles Lakers,Phoenix Suns,LAL,PHX,2014-11-04,106.0,112.0,1446.994312974245,1499.686055445654,1481.1179119647456,1489.161562357124,1481.6751435903532,1508.0478369998239,1461.6892900912778,1489.7366253417076,1462.246679576681,1489.7366253417076
22014,1610612741,1610612753,Chicago Bulls,Orlando Magic,CHI,ORL,2014-11-04,98.0,90.0,1513.9459567487995,1466.20994799006,1528.874957197006,1509.71225631668,1508.3034142248869,1490.28774368332,1529.4169721449318,1509.1537822632934,1529.4004504852805,1509.1537822632934
22014,1610612766,1610612748,Charlotte Hornets,Miami Heat,CHA,MIA,2014-11-05,96.0,89.0,1484.7810220784406,1518.103902433008,1461.413019413747,1498.8925784641424,1480.3116056879676,1497.730146555233,1499.7200907121853,1517.729263487444,1499.1615793195538,1518.3207841215756
22014,1610612764,1610612754,Washington Wizards,Indiana Pacers,WAS,IND,2014-11-05,96.0,94.0,1520.7914795089346,1484.1371102051123,1501.6642444387203,1499.6714672704638,1520.0082819270542,1480.2794617562658,1481.667782214078,1519.1459877900768,1481.1092454768382,1519.1459877900768
22014,1610612759,1610612737,San Antonio Spurs,Atlanta Hawks,SAS,ATL,2014-11-05,94.0,92.0,1497.2589934622144,1502.2472166129749,1519.9917180729458,1520.28774368332,1480.56675634087,1519.71225631668,1519.9917180729458,1500.2712064588613,1519.9917180729458,1500.2712064588613
22014,1610612749,1610612741,Milwaukee Bucks,Chicago Bulls,MIL,CHI,2014-11-05,86.0,95.0,1502.8770651039122,1521.7357492483584,1518.3358808880196,1538.3239689257305,1500.0082819270542,1497.7853457821236,1538.8907689450828,1538.8344110301957,1538.8907689450828,1538.8183632896003
22014,1610612738,1610612761,Boston Celtics,Toronto Raptors,BOS,TOR,2014-11-05,107.0,110.0,1494.9025769296238,1522.6545104520649,1490.5676814090962,1461.6596310706452,1530.535066780459,1480.5550466843642,1470.5493381237336,1462.2307292835944,1489.4186047921,1481.1150235314249
22014,1610612755,1610612753,Philadelphia 76ers,Orlando Magic,PHI,ORL,2014-11-05,89.0,91.0,1455.015160635608,1458.4201554905012,1502.5096651155748,1500.2632445879556,1481.966967081944,1500.8058121260833,1483.0582464261724,1499.7363433780295,1463.0743095925898,1499.7358694589736
22014,1610612762,1610612739,Utah Jazz,Cleveland Cavaliers,UTA,CLE,2014-11-05,102.0,100.0,1489.8070752411206,1485.1615886695467,1480.2407711281328,1470.574779695682,1481.8647923730784,1471.1484349108523,1499.6657128963866,1490.5743082443648,1500.7668203010064,1510.5729806741786
22014,1610612758,1610612743,Sacramento Kings,Denver Nuggets,SAC,DEN,2014-11-05,131.0,109.0,1510.454374305501,1491.5305961768138,1519.1155334599478,1471.1479615885296,1499.6415292911795,1490.6048640930092,1520.230996789872,1490.0319085484998,1463.0306885150349,1527.7889156002113
22014,1610612751,1610612750,Brooklyn Nets,Minnesota Timberwolves,BKN,MIN,2014-11-05,91.0,98.0,1519.0201339621192,1497.3656873791663,1510.5509124987673,1491.1167886522144,1510.5491707574026,1491.6883316243336,1528.9079709065388,1509.424751148598,1509.4668542779905,1490.01625630982
22014,1610612765,1610612752,Detroit Pistons,New York Knicks,DET,NYK,2014-11-05,98.0,95.0,1470.7052887071493,1482.0593827162168,1489.1537822632934,1499.1783848471057,1508.5800885799504,1500.2794617562658,1471.4199114200496,1519.7208991329414,1490.2707319450626,1500.854498857158
22014,1610612744,1610612746,Golden State Warriors,Los Angeles Clippers,GSW,LAC,2014-11-05,121.0,104.0,1536.5561026772116,1512.3032551620524,1528.8655531876566,1480.6462648508266,1508.8815430849168,1499.0038898841492,1528.3105677198148,1500.0713628358565,1508.9014653943252,1537.2662225298238
